doc,sent,word,not participants,participants
23229426,2,8,0.5581434,0.44185665
23229426,2,9,0.34609073,0.65390927
23229426,2,10,0.6208263,0.3791737
23229426,2,11,0.42796618,0.5720338
23229426,2,12,0.40989268,0.5901073
23229426,2,13,0.8286204,0.17137963
23229426,2,14,0.8251544,0.1748456
23229426,2,15,0.9280498,0.07195017
23229426,2,16,0.8638382,0.13616183
23229426,2,17,0.8143156,0.18568437
23229426,2,18,0.5241413,0.47585866
23229426,2,19,0.156694,0.843306
23229426,2,20,0.15372688,0.8462731
23229426,2,21,0.59477496,0.405225
23229426,2,22,0.36042833,0.63957167
23229426,2,23,0.230892,0.769108
23229426,2,24,0.3888483,0.6111517
23229426,2,25,0.26721662,0.7327834
23229426,2,26,0.2994851,0.7005149
23229426,3,1,0.9266176,0.073382355
23229426,3,2,0.8762827,0.123717315
23229426,3,3,0.9133278,0.08667218
23229426,3,4,0.7204275,0.27957246
23229426,3,5,0.9108555,0.089144506
23229426,3,6,0.6375762,0.36242378
23229426,3,7,0.3915153,0.6084847
23229426,3,8,0.44240612,0.5575939
23229426,3,9,0.6359122,0.36408785
23229426,3,10,0.7025141,0.2974859
23229426,3,11,0.7407035,0.25929648
23229426,3,12,0.45299232,0.5470077
23229426,3,13,0.35770017,0.64229983
23229426,3,14,0.56218505,0.43781495
23229426,3,15,0.45683235,0.54316765
23229426,3,16,0.54966724,0.45033276
23229426,3,17,0.45809054,0.54190946
23229426,3,18,0.32064807,0.6793519
23229426,3,19,0.2066297,0.7933703
23229426,3,20,0.6743704,0.32562956
23229426,3,21,0.28897905,0.71102095
23229426,3,22,0.36100137,0.6389986
23229426,3,23,0.33153677,0.66846323
23229426,3,24,0.42192376,0.57807624
23229426,3,25,0.52285063,0.47714934
23229426,3,26,0.46533078,0.5346692
23229426,3,27,0.21189433,0.78810567
23229426,3,28,0.19462544,0.80537456
23229426,3,29,0.2741136,0.7258864
23229426,3,30,0.44326317,0.5567368
23229426,3,31,0.41800678,0.5819932
23229426,3,32,0.347831,0.652169
23229426,3,33,0.2834211,0.7165789
23229426,3,34,0.1904301,0.8095699
23229426,3,35,0.32492083,0.67507917
23229426,3,36,0.6436747,0.35632533
23229426,3,37,0.6624223,0.33757773
23229426,3,38,0.7971999,0.20280008
23229426,3,39,0.80704343,0.1929566
23229426,3,40,0.3874395,0.6125605
23229426,3,41,0.35199165,0.64800835
23229426,3,42,0.22593343,0.77406657
23229426,3,43,0.5922402,0.40775982
23229426,3,44,0.39034683,0.6096532
23229426,4,1,0.5078038,0.4921962
23229426,4,2,0.7439205,0.2560795
23229426,4,3,0.5797816,0.4202184
23229426,4,4,0.80467683,0.19532318
23229426,4,5,0.7009146,0.29908535
23229426,4,6,0.853238,0.14676203
23229426,4,7,0.9105191,0.089480884
23229426,4,8,0.59136057,0.40863946
23229426,4,9,0.833187,0.16681305
23229426,4,10,0.9450997,0.054900277
23229426,4,11,0.17399597,0.826004
23229426,4,12,0.7762007,0.22379929
23229426,4,13,0.54514205,0.45485798
23229426,4,14,0.4266827,0.5733173
23229426,4,15,0.48823684,0.51176316
23229426,4,16,0.93481374,0.06518623
23229426,4,17,0.8868914,0.1131086
23229426,4,18,0.59723365,0.40276635
23229426,4,19,0.81956846,0.18043156
23229426,4,20,0.3549087,0.6450913
23229426,5,1,0.79381996,0.20618004
23229426,5,2,0.9366177,0.06338233
23229426,5,3,0.9493735,0.050626513
23229426,5,4,0.76054525,0.23945476
23229426,5,5,0.9331691,0.06683085
23229426,5,6,0.72191286,0.27808714
23229426,5,7,0.9072368,0.09276318
23229426,5,8,0.16826099,0.831739
23229426,5,9,0.69498974,0.30501026
23229426,5,10,0.68965137,0.3103486
23229426,5,11,0.5375508,0.46244922
23229426,5,12,0.71324205,0.28675795
23229426,5,13,0.9577091,0.042290915
23229426,5,14,0.9601495,0.03985046
23229426,5,15,0.7092079,0.29079214
23229426,5,16,0.84141505,0.15858497
23229426,5,17,0.5798803,0.4201197
23229426,5,18,0.48734784,0.51265216
23229426,5,19,0.6556474,0.3443526
23229426,5,20,0.65293026,0.3470697
23229426,6,1,0.7021523,0.2978477
23229426,6,2,0.8357992,0.16420077
23229426,6,3,0.8070644,0.19293557
23229426,6,4,0.80174154,0.19825844
23229426,6,5,0.8293427,0.17065725
23229426,6,6,0.7247925,0.2752075
23229426,6,7,0.7951427,0.20485729
23229426,6,8,0.64906436,0.35093564
23229426,6,9,0.69168055,0.30831942
23229426,6,10,0.19086272,0.8091373
23229426,6,11,0.20117426,0.79882574
23229426,6,12,0.060004413,0.9399956
23229426,6,13,0.040513277,0.9594867
23229426,6,14,0.012763917,0.9872361
23229426,6,15,0.010884881,0.9891151
23229426,6,16,0.19144636,0.80855364
23229426,6,17,0.10169703,0.898303
23229426,7,1,0.58003557,0.41996443
23229426,7,2,0.70366895,0.29633102
23229426,7,3,0.6864619,0.31353807
23229426,7,4,0.2364369,0.7635631
23229426,7,5,0.04814422,0.9518558
23229426,7,6,0.2166236,0.7833764
23229426,7,7,0.13484937,0.86515063
23229426,7,8,0.5905938,0.4094062
23229426,7,9,0.7552539,0.2447461
23229426,7,10,0.8308138,0.16918617
23229426,7,11,0.84371555,0.15628444
23229426,7,12,0.8377835,0.16221647
23229426,7,13,0.80322605,0.19677396
23229426,7,14,0.9395323,0.060467716
23229426,7,15,0.66027373,0.33972627
23229426,7,16,0.6016569,0.3983431
23229426,7,17,0.41549933,0.5845007
23229426,7,18,0.620093,0.379907
23229426,7,19,0.6736194,0.3263806
23229426,7,20,0.58835864,0.4116414
23229426,7,21,0.36478359,0.6352164
23229426,7,22,0.6976764,0.30232355
23229426,7,23,0.8142117,0.18578829
23229426,7,24,0.7257755,0.27422452
23229426,7,25,0.7430362,0.2569638
23229426,7,26,0.616533,0.38346702
23229426,7,27,0.817021,0.18297899
23229426,7,28,0.7856761,0.21432385
23229426,7,29,0.86211395,0.13788603
23229426,7,30,0.748307,0.251693
23229426,7,31,0.86113447,0.13886552
23229426,7,32,0.6011466,0.3988534
23229426,8,1,0.7984748,0.20152521
23229426,8,2,0.7904725,0.2095275
23229426,8,3,0.7634934,0.23650657
23229426,8,4,0.87038004,0.12961997
23229426,8,5,0.3263381,0.6736619
23229426,8,6,0.05517435,0.94482565
23229426,8,7,0.34078473,0.6592153
23229426,8,8,0.21214151,0.7878585
23229426,8,9,0.54327476,0.4567252
23229426,8,10,0.7345948,0.2654052
23229426,8,11,0.71377945,0.28622055
23229426,8,12,0.9473034,0.052696615
23229426,8,13,0.61797565,0.38202435
23229426,8,14,0.895818,0.104182035
23229426,8,15,0.8746557,0.12534429
23229426,8,16,0.82661915,0.17338088
23229426,8,17,0.8254976,0.1745024
23229426,9,1,0.9000032,0.099996775
23229426,9,2,0.87789387,0.12210613
23229426,9,3,0.7980226,0.2019774
23229426,9,4,0.8924566,0.1075434
23229426,9,5,0.5371649,0.46283507
23229426,9,6,0.8659931,0.13400692
23229426,9,7,0.871552,0.12844798
23229426,9,8,0.884005,0.115994975
23229426,9,9,0.9373901,0.0626099
23229426,9,10,0.82154554,0.17845446
23229426,9,11,0.80490065,0.19509937
23229426,9,12,0.8360268,0.16397324
23229426,9,13,0.92347115,0.07652886
23229426,9,14,0.8190876,0.1809124
23229426,9,15,0.82298255,0.17701747
23229426,9,16,0.8478333,0.15216672
23229426,9,17,0.9115037,0.08849635
23229426,9,18,0.76737034,0.23262969
23229426,10,1,0.9444429,0.05555705
23229426,10,2,0.9386593,0.061340667
23229426,10,3,0.9674534,0.032546557
23229426,10,4,0.87289655,0.12710346
23229426,10,5,0.92449224,0.07550773
23229426,10,6,0.7633479,0.23665208
23229426,10,7,0.7625551,0.23744486
23229426,10,8,0.6484034,0.35159656
23229426,10,9,0.8780395,0.12196051
23229426,10,10,0.8221127,0.17788734
23229426,10,11,0.6660633,0.33393666
23229426,10,12,0.93017346,0.06982656
23229426,10,13,0.6279764,0.37202358
23229426,11,1,0.57511234,0.42488763
23229426,11,2,0.064958274,0.9350417
23229426,11,3,0.1985848,0.8014152
23229426,11,4,0.5293248,0.47067517
23229426,11,5,0.47840846,0.52159154
23229426,11,6,0.46511137,0.5348886
23229426,11,7,0.7381168,0.2618832
23229426,11,8,0.65750915,0.34249085
23229426,11,9,0.8924597,0.10754031
23229426,11,10,0.4242772,0.5757228
23229426,11,11,0.43811882,0.5618812
23229426,11,12,0.7461767,0.2538233
23229426,11,13,0.89284617,0.10715384
23229426,11,14,0.9270507,0.07294932
23229426,11,15,0.7121363,0.28786367
23229426,11,16,0.8146006,0.18539938
23229426,11,17,0.24368608,0.7563139
23229426,11,18,0.90586966,0.094130345
23229426,11,19,0.785581,0.21441899
23229426,11,20,0.7872868,0.21271318
23229426,11,21,0.8777185,0.12228151
23229426,11,22,0.75488883,0.24511117
23229426,11,23,0.9288846,0.0711154
23229426,11,24,0.8047841,0.1952159
23229426,11,25,0.87538326,0.12461671
23229426,11,26,0.81829983,0.18170016
23229426,11,27,0.89721733,0.102782644
23229426,11,28,0.89148414,0.10851583
23229426,11,29,0.9365488,0.06345116
23229426,11,30,0.8951883,0.104811735
23229426,11,31,0.89086336,0.10913662
23229426,11,32,0.85948944,0.14051053
23229426,11,33,0.5670128,0.43298724
23229426,11,34,0.8302959,0.16970411
23229426,11,35,0.8303574,0.16964261
23229426,11,36,0.7208258,0.27917424
23229426,11,37,0.92978317,0.070216835
23229426,11,38,0.8193125,0.18068747
23229426,11,39,0.86528385,0.13471617
23229426,11,40,0.50182235,0.49817765
23229426,11,41,0.34898686,0.65101314
23229426,11,42,0.18059564,0.81940436
23229426,11,43,0.6782718,0.3217282
23229426,11,44,0.7800083,0.21999167
23229426,11,45,0.4871204,0.5128796
23229426,11,46,0.8817551,0.11824489
23229426,11,47,0.56689477,0.43310526
23229426,11,48,0.78863686,0.21136315
23229426,11,49,0.85754365,0.14245637
23229426,11,50,0.24826646,0.75173354
23229426,11,51,0.6372042,0.36279583
23229426,11,52,0.76569986,0.23430015
23229426,11,53,0.8872851,0.11271489
23229426,11,54,0.7635685,0.23643148
23229426,11,55,0.8464402,0.15355979
23229426,11,56,0.54129744,0.4587026
23229426,11,57,0.8151186,0.1848814
23229426,11,58,0.7864772,0.21352276
23229426,11,59,0.64906013,0.35093984
23229426,11,60,0.89416105,0.10583896
23229426,11,61,0.4893636,0.5106364
23229426,12,1,0.9488803,0.051119696
23229426,12,2,0.87182146,0.12817854
23229426,12,3,0.95775825,0.042241734
23229426,12,4,0.9471215,0.052878488
23229426,12,5,0.87599415,0.12400584
23229426,12,6,0.9325367,0.06746329
23229426,12,7,0.94810444,0.051895574
23229426,12,8,0.882425,0.117575005
23229426,12,9,0.9287857,0.071214296
23229426,12,10,0.9474141,0.052585896
23229426,12,11,0.92872673,0.07127329
23229426,12,12,0.9671661,0.03283388
23229426,12,13,0.98664045,0.01335954
23229426,12,14,0.94399583,0.056004193
23229426,12,15,0.9184823,0.0815177
23229426,12,16,0.8262905,0.17370951
23229426,12,17,0.9564099,0.04359015
23229426,12,18,0.7475811,0.2524189
23229426,13,1,0.83072877,0.16927122
23229426,13,2,0.9317646,0.06823539
23229426,13,3,0.93780565,0.062194344
23229426,13,4,0.897189,0.10281097
23229426,13,5,0.44086307,0.5591369
23229426,13,6,0.8836254,0.11637464
23229426,13,7,0.91490734,0.08509267
23229426,13,8,0.88217163,0.117828354
23229426,13,9,0.79956555,0.20043443
23229426,14,1,0.94440657,0.055593435
23229426,14,2,0.91724193,0.08275805
23229426,14,3,0.89290583,0.10709418
23229426,14,4,0.89773715,0.102262825
23229426,14,5,0.74500847,0.2549915
23229426,14,6,0.90975577,0.09024424
23229426,14,7,0.89556193,0.104438074
23229426,14,8,0.90212035,0.09787967
23229426,14,9,0.89035434,0.10964565
23229426,14,10,0.87274456,0.12725544
23229426,14,11,0.93890595,0.061094042
23229426,14,12,0.90818137,0.09181865
23229426,14,13,0.8758038,0.12419619
23229426,14,14,0.73922455,0.26077548
23392460,1,1,0.83652544,0.16347453
23392460,1,2,0.84848136,0.15151864
23392460,1,3,0.95119715,0.04880288
23392460,1,4,0.88369393,0.11630606
23392460,1,5,0.6895812,0.31041878
23392460,1,6,0.7327739,0.26722613
23392460,1,7,0.64187753,0.35812247
23392460,1,8,0.88373303,0.11626697
23392460,1,9,0.85278153,0.14721844
23392460,1,10,0.62422264,0.3757774
23392460,1,11,0.584902,0.415098
23392460,1,12,0.80533165,0.19466834
23392460,1,13,0.5821545,0.41784546
23392460,1,14,0.39266044,0.60733956
23392460,1,15,0.5040755,0.49592447
23392460,1,16,0.47868901,0.521311
23392460,1,17,0.62696075,0.37303925
23392460,1,18,0.42245096,0.57754904
23392460,1,19,0.19391471,0.8060853
23392460,1,20,0.17909622,0.8209038
23392460,1,21,0.5380273,0.46197274
23392460,1,22,0.45225602,0.547744
23392460,1,23,0.5806891,0.4193109
23392460,1,24,0.18702686,0.81297314
23392460,1,25,0.53672814,0.46327186
23392460,1,26,0.60882014,0.39117986
23392460,2,1,0.9575465,0.0424535
23392460,2,2,0.93366075,0.066339284
23392460,2,3,0.5615634,0.43843663
23392460,2,4,0.25092995,0.74907005
23392460,2,5,0.74322486,0.25677517
23392460,2,6,0.46245342,0.5375466
23392460,2,7,0.5585921,0.44140792
23392460,2,8,0.53028727,0.46971273
23392460,2,9,0.46537405,0.53462595
23392460,2,10,0.79960084,0.20039916
23392460,2,11,0.6364183,0.36358172
23392460,2,12,0.6216054,0.37839463
23392460,2,13,0.73072034,0.26927966
23392460,2,14,0.8134912,0.18650874
23392460,2,15,0.36545432,0.6345457
23392460,2,16,0.45967638,0.5403236
23392460,2,17,0.6357347,0.36426535
23392460,2,18,0.12723923,0.8727608
23392460,2,19,0.11272526,0.88727474
23392460,2,20,0.09026742,0.9097326
23392460,2,21,0.19321781,0.8067822
23392460,2,22,0.27214754,0.72785246
23392460,2,23,0.46754074,0.53245926
23392460,2,24,0.67708385,0.32291612
23392460,2,25,0.54684186,0.4531581
23392460,2,26,0.25731748,0.7426825
23392460,2,27,0.30393034,0.69606966
23392460,2,28,0.5186502,0.48134986
23392460,2,29,0.15209758,0.8479024
23392460,2,30,0.10220283,0.89779717
23392460,2,31,0.13902074,0.86097926
23392460,2,32,0.17379874,0.82620126
23392460,2,33,0.27876604,0.72123396
23392460,3,1,0.8868778,0.11312224
23392460,3,2,0.70243275,0.29756722
23392460,3,3,0.4547729,0.5452271
23392460,3,4,0.61153483,0.38846517
23392460,3,5,0.5562433,0.4437567
23392460,3,6,0.7831195,0.2168805
23392460,3,7,0.67316246,0.3268375
23392460,3,8,0.4418732,0.5581268
23392460,3,9,0.17700666,0.82299334
23392460,3,10,0.25134176,0.74865824
23392460,3,11,0.20007402,0.799926
23392460,3,12,0.49590743,0.5040926
23392460,3,13,0.24600822,0.7539918
23392460,3,14,0.6255523,0.3744477
23392460,3,15,0.439739,0.560261
23392460,3,16,0.64954245,0.35045755
23392460,3,17,0.89610046,0.103899546
23392460,3,18,0.1760022,0.8239978
23392460,3,19,0.92473036,0.07526963
23392460,3,20,0.6165749,0.3834251
23392460,3,21,0.61175865,0.38824135
23392460,3,22,0.34350342,0.6564966
23392460,3,23,0.6629143,0.33708575
23392460,3,24,0.7866235,0.21337655
23392460,3,25,0.33432335,0.66567665
23392460,3,26,0.5940305,0.4059695
23392460,3,27,0.6021702,0.3978298
23392460,3,28,0.3480928,0.6519072
23392460,3,29,0.1779598,0.8220402
23392460,3,30,0.4996792,0.5003208
23392460,3,31,0.15986109,0.8401389
23392460,3,32,0.27140844,0.72859156
23392460,4,1,0.68559074,0.3144093
23392460,4,2,0.8034825,0.19651753
23392460,4,3,0.4021607,0.5978393
23392460,4,4,0.58855593,0.41144407
23392460,4,5,0.22928631,0.7707137
23392460,4,6,0.12880969,0.8711903
23392460,4,7,0.19804776,0.80195224
23392460,4,8,0.3607474,0.6392526
23392460,4,9,0.1652875,0.8347125
23392460,4,10,0.74900484,0.25099516
23392460,4,11,0.7415625,0.25843748
23392460,4,12,0.4652642,0.5347358
23392460,4,13,0.6131381,0.3868619
23392460,4,14,0.21292007,0.78707993
23392460,4,15,0.1398701,0.8601299
23392460,4,16,0.13197547,0.8680245
23392460,4,17,0.5472647,0.45273528
23392460,4,18,0.38217604,0.61782396
23392460,4,19,0.70850885,0.29149112
23392460,4,20,0.5075202,0.49247983
23392460,4,21,0.7340796,0.2659204
23392460,4,22,0.90469027,0.09530972
23392460,4,23,0.26614094,0.73385906
23392460,4,24,0.9204578,0.079542205
23392460,4,25,0.6203295,0.37967053
23392460,4,26,0.7205566,0.27944335
23392460,4,27,0.3902043,0.6097957
23392460,4,28,0.94605255,0.05394744
23392460,4,29,0.3430078,0.6569922
23392460,4,30,0.47039974,0.52960026
23392460,4,31,0.6967318,0.3032682
23392460,4,32,0.48095763,0.5190424
23392460,4,33,0.34614664,0.65385336
23392460,4,34,0.5881119,0.41188815
23392460,4,35,0.29792565,0.70207435
23392460,4,36,0.5247396,0.47526038
23392460,5,1,0.8680143,0.13198574
23392460,5,2,0.62890446,0.37109557
23392460,5,3,0.72619295,0.27380705
23392460,5,4,0.6155976,0.38440236
23392460,5,5,0.8083658,0.19163421
23392460,5,6,0.9192518,0.08074819
23392460,5,7,0.7166307,0.28336927
23392460,5,8,0.35263968,0.6473603
23392460,5,9,0.74421084,0.25578916
23392460,5,10,0.7428025,0.25719747
23392460,5,11,0.81745636,0.1825436
23392460,5,12,0.5849892,0.41501078
23392460,5,13,0.74770796,0.252292
23392460,5,14,0.26433718,0.7356628
23392460,5,15,0.5902691,0.4097309
23392460,6,1,0.4118526,0.5881474
23392460,6,2,0.94680315,0.053196862
23392460,6,3,0.7868711,0.21312892
23392460,6,4,0.85015553,0.14984445
23392460,6,5,0.773697,0.22630298
23392460,6,6,0.64229167,0.35770833
23392460,6,7,0.7848355,0.2151645
23392460,6,8,0.6618238,0.3381762
23392460,6,9,0.70706594,0.2929341
23392460,6,10,0.6737441,0.32625595
23392460,6,11,0.15563267,0.8443673
23392460,6,12,0.45130926,0.54869074
23392460,6,13,0.65937227,0.34062773
23392460,6,14,0.58883435,0.41116565
23392460,6,15,0.6791912,0.32080883
23392460,6,16,0.41393334,0.58606666
23392460,6,17,0.5133958,0.4866042
23392460,7,1,0.8876202,0.11237976
23392460,7,2,0.9687863,0.031213677
23392460,7,3,0.96142006,0.038579922
23392460,7,4,0.91119486,0.08880513
23392460,7,5,0.96000606,0.039993968
23392460,7,6,0.9079447,0.092055336
23392460,7,7,0.7116969,0.28830308
23392460,7,8,0.90252674,0.09747328
23392460,7,9,0.82460207,0.17539792
23392460,7,10,0.8576052,0.14239481
23392460,7,11,0.9066644,0.09333561
23392460,7,12,0.5630295,0.43697044
23699515,1,1,0.8837815,0.116218515
23699515,1,2,0.527728,0.47227198
23699515,1,3,0.7915685,0.20843151
23699515,1,4,0.91623086,0.083769165
23699515,1,5,0.8381955,0.1618045
23699515,1,6,0.7024776,0.2975224
23699515,1,7,0.7071858,0.2928142
23699515,1,8,0.7962032,0.20379682
23699515,1,9,0.35853523,0.64146477
23699515,1,10,0.6634864,0.33651358
23699515,1,11,0.52646637,0.47353366
23699515,1,12,0.5120794,0.48792058
23699515,1,13,0.33668637,0.6633136
23699515,1,14,0.72827554,0.27172446
23699515,1,15,0.41166723,0.5883328
23699515,1,16,0.3947305,0.6052695
23699515,1,17,0.39010835,0.60989165
23699515,1,18,0.7300339,0.26996616
23699515,1,19,0.16590971,0.8340903
23699515,2,1,0.7542657,0.24573429
23699515,2,2,0.90160257,0.09839743
23699515,2,3,0.75582296,0.24417706
23699515,2,4,0.94348675,0.05651324
23699515,2,5,0.9280151,0.07198491
23699515,2,6,0.8866813,0.11331865
23699515,2,7,0.8978323,0.10216771
23699515,2,8,0.8544447,0.14555532
23699515,2,9,0.5985054,0.4014946
23699515,2,10,0.2689423,0.7310577
23699515,2,11,0.84383357,0.1561664
23699515,2,12,0.72224414,0.27775583
23699515,2,13,0.70092285,0.29907718
23699515,2,14,0.85158026,0.14841972
23699515,2,15,0.4958591,0.5041409
23699515,2,16,0.5417603,0.45823964
23699515,2,17,0.6042988,0.39570123
23699515,2,18,0.30588472,0.6941153
23699515,2,19,0.58869696,0.41130304
23699515,2,20,0.8126391,0.18736087
23699515,2,21,0.70034236,0.29965764
23699515,2,22,0.6188481,0.38115194
23699515,2,23,0.34729266,0.65270734
23699515,2,24,0.38092548,0.6190745
23699515,2,25,0.64965,0.35035
23699515,2,26,0.652763,0.34723696
23699515,2,27,0.6338388,0.36616123
23699515,2,28,0.771438,0.22856197
23699515,2,29,0.40647888,0.5935211
23699515,2,30,0.6057043,0.3942957
23699515,2,31,0.6783514,0.3216486
23699515,2,32,0.60954314,0.39045686
23699515,2,33,0.67126656,0.32873344
23699515,2,34,0.7184558,0.28154418
23699515,2,35,0.5422584,0.45774165
23699515,2,36,0.17665035,0.82334965
23699515,2,37,0.41241103,0.58758897
23699515,2,38,0.49781078,0.5021892
23699515,2,39,0.39366198,0.606338
23699515,2,40,0.83864427,0.16135576
23699515,2,41,0.20422691,0.7957731
23699515,2,42,0.4836095,0.5163905
23699515,2,43,0.41607618,0.5839238
23699515,2,44,0.61429644,0.3857036
23699515,2,45,0.5555342,0.44446582
23699515,2,46,0.4442221,0.5557779
23699515,2,47,0.60701394,0.3929861
23699515,2,48,0.20105404,0.79894596
23699515,3,1,0.7325171,0.26748288
23699515,3,2,0.90840626,0.09159373
23699515,3,3,0.85979915,0.14020082
23699515,3,4,0.8803475,0.11965252
23699515,3,5,0.20636386,0.79363614
23699515,3,6,0.648258,0.351742
23699515,3,7,0.2622947,0.7377053
23699515,3,8,0.7737755,0.22622447
23699515,3,9,0.67786336,0.3221366
23699515,3,10,0.6846785,0.3153215
23699515,3,11,0.88691795,0.11308204
23699515,3,12,0.9090977,0.09090233
23699515,3,13,0.5784797,0.4215203
23699515,3,14,0.7416577,0.25834233
23699515,3,15,0.41833425,0.58166575
23699515,3,16,0.3221563,0.6778437
23699515,3,17,0.38157058,0.6184294
23699515,3,18,0.7060044,0.29399565
23699515,3,19,0.24400622,0.7559938
23699515,3,20,0.46812654,0.53187346
23699515,3,21,0.33018726,0.66981274
23699515,3,22,0.4585228,0.5414772
23699515,3,23,0.39366198,0.606338
23699515,3,24,0.2155112,0.7844888
23699515,3,25,0.097617626,0.9023824
23699515,3,26,0.36666358,0.6333364
23699515,3,27,0.3014248,0.6985752
23699515,3,28,0.33177066,0.66822934
23699515,3,29,0.5367279,0.46327206
23699515,3,30,0.10993171,0.8900683
23699515,3,31,0.3887086,0.6112914
23699515,3,32,0.028654456,0.97134554
23699515,3,33,0.014766872,0.9852331
23699515,3,34,0.09043288,0.9095671
23699515,3,35,0.15391165,0.84608835
23699515,3,36,0.02676797,0.97323203
23699515,3,37,0.22029018,0.7797098
23699515,3,38,0.30362093,0.69637907
23699515,3,39,0.63785625,0.36214378
23699515,3,40,0.24881065,0.75118935
23699515,3,41,0.48288494,0.51711506
23699515,3,42,0.45400816,0.54599184
23699515,3,43,0.19879305,0.80120695
23699515,3,44,0.6645252,0.3354748
23699515,3,45,0.05614823,0.94385177
23699515,3,46,0.08364588,0.9163541
23699515,3,47,0.089004576,0.9109954
23699515,3,48,0.0761379,0.9238621
23699515,3,49,0.06885958,0.9311404
23699515,3,50,0.29300934,0.70699066
23699515,3,51,0.13555205,0.86444795
23699515,3,52,0.2182514,0.7817486
23699515,3,53,0.32097006,0.67902994
23699515,3,54,0.46707743,0.53292257
23699515,3,55,0.07841301,0.921587
23699515,3,56,0.2318173,0.7681827
23699515,3,57,0.06399673,0.93600327
23699515,3,58,0.21755242,0.7824476
23699515,3,59,0.55079436,0.44920564
23699515,4,1,0.7423974,0.2576026
23699515,4,2,0.9472333,0.05276668
23699515,4,3,0.91727793,0.08272207
23699515,4,4,0.93674994,0.06325004
23699515,4,5,0.94264394,0.057356063
23699515,4,6,0.39861333,0.60138667
23699515,4,7,0.7622389,0.2377611
23699515,4,8,0.72485054,0.27514943
23699515,4,9,0.73390996,0.26609007
23699515,4,10,0.8631286,0.13687138
23699515,4,11,0.72684634,0.2731537
23699515,4,12,0.55944544,0.44055456
23699515,4,13,0.7238413,0.2761587
23699515,4,14,0.69073355,0.30926642
23699515,4,15,0.58238256,0.4176174
23699515,4,16,0.58877814,0.41122183
23699515,4,17,0.40288305,0.59711695
23699515,4,18,0.734648,0.26535198
23699515,4,19,0.57046074,0.42953926
23699515,4,20,0.9081881,0.0918119
23699515,4,21,0.69868237,0.30131763
23699515,4,22,0.7156927,0.2843073
23699515,4,23,0.61190814,0.38809186
23699515,5,1,0.61341095,0.38658905
23699515,5,2,0.61426735,0.38573268
23699515,5,3,0.6174977,0.38250235
23699515,5,4,0.6966745,0.30332547
23699515,5,5,0.5496064,0.45039362
23699515,5,6,0.35363686,0.64636314
23699515,5,7,0.32275158,0.6772484
23699515,5,8,0.42181897,0.578181
23699515,5,9,0.5285832,0.47141677
23699515,5,10,0.801804,0.198196
23699515,5,11,0.75250757,0.24749245
23699515,5,12,0.8247932,0.17520678
23699515,5,13,0.8190053,0.18099467
23699515,5,14,0.7748469,0.22515309
23699515,5,15,0.61998135,0.38001865
23699515,5,16,0.80945504,0.19054496
23699515,5,17,0.6590078,0.34099224
23699515,5,18,0.47706896,0.52293104
23699515,5,19,0.6265032,0.3734968
23699515,5,20,0.72396374,0.27603626
23699515,5,21,0.5499638,0.45003623
23699515,6,1,0.7949628,0.20503716
23699515,6,2,0.768304,0.23169601
23699515,6,3,0.9670416,0.032958385
23699515,6,4,0.93525517,0.06474483
23699515,6,5,0.94515085,0.054849144
23699515,6,6,0.87661403,0.12338598
23699515,6,7,0.8906001,0.10939991
23699515,6,8,0.97064275,0.02935723
23699515,6,9,0.8627931,0.13720694
23699515,6,10,0.9350661,0.064933866
23699515,6,11,0.7102829,0.2897171
23699515,6,12,0.94507855,0.05492146
23699515,6,13,0.70838976,0.2916102
23699515,7,1,0.6076809,0.3923191
23699515,7,2,0.9596441,0.040355936
23699515,7,3,0.9693651,0.030634878
23699515,7,4,0.81896746,0.18103252
23699515,7,5,0.9794152,0.02058483
23699515,7,6,0.97384685,0.026153147
23699515,7,7,0.73628503,0.26371497
23699515,7,8,0.92376745,0.07623254
23699515,7,9,0.9498084,0.050191604
23699515,7,10,0.7581935,0.24180652
23699515,7,11,0.70080006,0.29919994
23699515,7,12,0.77506423,0.2249358
23699515,7,13,0.9028524,0.09714757
23699515,7,14,0.85393757,0.14606243
23699515,7,15,0.8814944,0.11850557
23699515,7,16,0.8744197,0.12558031
23699515,7,17,0.959863,0.040136974
23699515,7,18,0.90491486,0.09508513
23699515,7,19,0.88608235,0.113917656
23699515,7,20,0.71502614,0.2849739
23699515,7,21,0.78165406,0.21834594
23699515,7,22,0.86096954,0.13903043
23699515,7,23,0.78115016,0.21884984
23699515,7,24,0.81563157,0.18436845
23699515,7,25,0.6946019,0.3053981
23699515,8,1,0.90517545,0.09482455
23699515,8,2,0.85964656,0.14035343
23699515,8,3,0.97234106,0.02765897
23699515,8,4,0.9605059,0.039494097
23699515,8,5,0.94060355,0.059396435
23699515,8,6,0.846734,0.15326601
23699515,8,7,0.79848987,0.20151012
23699515,8,8,0.9362553,0.06374473
23699515,8,9,0.973501,0.026498968
23699515,8,10,0.8812194,0.11878063
23699515,8,11,0.94890356,0.05109642
23699515,8,12,0.8389107,0.16108932
23699515,9,1,0.9262144,0.073785596
23699515,9,2,0.9148609,0.085139096
23699515,9,3,0.9835877,0.016412336
23699515,9,4,0.95634705,0.043652926
23699515,9,5,0.9813886,0.018611396
23699515,9,6,0.915392,0.08460803
23699515,9,7,0.96549386,0.034506116
23699515,9,8,0.83471686,0.16528314
