doc,sent,word,not outcomes,outcomes
20229169,3,6,0.7393266,0.26067337
20229169,3,7,0.08807027,0.9119297
20229169,3,8,0.9241956,0.07580439
20229169,3,9,0.63303125,0.36696872
20229169,3,10,0.85229623,0.14770378
20229169,3,11,0.70741594,0.29258403
20229169,3,12,0.75227773,0.24772228
20229169,3,13,0.6049986,0.39500144
20229169,3,14,0.5116395,0.48836052
20229169,3,15,0.1489287,0.8510713
20229169,3,16,0.31347865,0.68652135
20229169,3,17,0.5109776,0.4890224
20229169,3,18,0.44753772,0.5524623
20229169,3,19,0.59842455,0.40157548
20229169,3,20,0.4710374,0.5289626
20229169,3,21,0.2599104,0.7400896
20229169,3,22,0.3550496,0.6449504
20229169,3,23,0.24559885,0.75440115
20229169,3,24,0.4959151,0.5040849
20229169,3,25,0.6958029,0.3041971
20229169,3,26,0.675897,0.32410297
20229169,3,27,0.7499184,0.2500816
20229169,4,1,0.9217927,0.078207314
20229169,4,2,0.98365986,0.016340144
20229169,4,3,0.95610243,0.04389757
20229169,4,4,0.9173763,0.082623705
20229169,4,5,0.9385537,0.06144631
20229169,4,6,0.9080758,0.0919242
20229169,4,7,0.8618907,0.1381093
20229169,4,8,0.5201384,0.4798616
20229169,4,9,0.93699,0.063009955
20229169,4,10,0.31476897,0.68523103
20229169,4,11,0.29805547,0.70194453
20229169,4,12,0.6015222,0.39847776
20229169,4,13,0.6815865,0.31841353
20229169,4,14,0.4828632,0.5171368
20229169,4,15,0.24062335,0.75937665
20229169,4,16,0.44117934,0.55882066
20229169,4,17,0.6025251,0.39747486
20229169,4,18,0.1400801,0.8599199
20229169,4,19,0.381473,0.618527
20229169,4,20,0.5701858,0.4298142
20229169,4,21,0.47011626,0.52988374
20229169,4,22,0.51774234,0.48225766
20229169,4,23,0.21849322,0.7815068
20229169,4,24,0.26121253,0.7387875
20229169,4,25,0.2758159,0.7241841
20229169,4,26,0.4273944,0.5726056
20229169,4,27,0.27065372,0.7293463
20229169,4,28,0.34081578,0.6591842
20229169,4,29,0.40948665,0.59051335
20229169,4,30,0.113529325,0.8864707
20229169,4,31,0.35732138,0.6426786
20229169,4,32,0.5177243,0.48227575
20229169,4,33,0.46923304,0.53076696
20229169,4,34,0.46637172,0.5336283
20229169,4,35,0.21147603,0.788524
20229169,4,36,0.23619139,0.7638086
20229169,4,37,0.25058073,0.7494193
20229169,4,38,0.33935,0.66065
20229169,4,39,0.33164787,0.6683521
20229169,4,40,0.24777311,0.7522269
20229169,4,41,0.39785337,0.6021466
20229169,4,42,0.31637174,0.68362826
20229169,4,43,0.37062,0.62938
20229169,4,44,0.7133737,0.28662628
20229169,4,45,0.4073673,0.5926327
20229169,4,46,0.7389772,0.2610228
20229169,4,47,0.54844034,0.4515597
20229169,4,48,0.47391778,0.5260822
20229169,4,49,0.3022129,0.6977871
20229169,4,50,0.32401025,0.67598975
20229169,4,51,0.53410226,0.46589774
20229169,4,52,0.3187275,0.6812725
20229169,4,53,0.6475928,0.35240725
20229169,4,54,0.44708836,0.55291164
20229169,4,55,0.42727345,0.57272655
20229169,4,56,0.22914076,0.77085924
20229169,4,57,0.22047621,0.7795238
20229169,4,58,0.25811422,0.7418858
20229169,4,59,0.17884398,0.821156
20229169,4,60,0.27040827,0.7295917
20229169,4,61,0.40695518,0.5930448
20229169,4,62,0.40391827,0.59608173
20229169,4,63,0.582258,0.41774204
20229169,4,64,0.29537874,0.70462126
20229169,4,65,0.6396568,0.36034325
20229169,4,66,0.44889688,0.5511031
20229169,4,67,0.34082067,0.65917933
20229169,4,68,0.37054533,0.6294547
20229169,4,69,0.6396568,0.36034325
20229169,4,70,0.38937253,0.6106275
20229169,4,71,0.436808,0.563192
20229169,4,72,0.20688891,0.7931111
20229169,4,73,0.6022997,0.39770028
20229169,4,74,0.58740765,0.41259235
20229169,4,75,0.7481647,0.2518353
20229169,4,76,0.841286,0.15871401
20229169,4,77,0.9377034,0.06229662
20229169,4,78,0.55605114,0.4439489
20229169,4,79,0.7940407,0.20595929
20229169,5,1,0.83002174,0.16997826
20229169,5,2,0.9320863,0.06791373
20229169,5,3,0.98225397,0.017746039
20229169,5,4,0.9378532,0.06214681
20229169,5,5,0.9679577,0.032042302
20229169,5,6,0.94280064,0.057199378
20229169,5,7,0.9333403,0.06665969
20229169,5,8,0.5305747,0.46942532
20229169,5,9,0.9645564,0.03544363
20229169,5,10,0.97350705,0.026492951
20229169,5,11,0.93792707,0.06207295
20229169,5,12,0.8507602,0.14923981
20229169,5,13,0.9673272,0.032672845
20229169,5,14,0.888198,0.11180195
20229169,5,15,0.9428634,0.057136588
20229169,5,16,0.7989363,0.20106368
20229169,5,17,0.83880925,0.16119075
20229169,5,18,0.9528682,0.047131762
20229169,5,19,0.96055216,0.03944782
20229169,5,20,0.9614058,0.0385942
20229169,5,21,0.97281843,0.027181542
20229169,5,22,0.91243345,0.08756656
20229169,5,23,0.60236746,0.39763254
20229169,5,24,0.5334309,0.46656913
20229169,5,25,0.5719905,0.42800954
20229169,5,26,0.61905724,0.38094276
20229169,5,27,0.9155848,0.08441522
20229169,5,28,0.7992326,0.2007674
20229169,5,29,0.5018376,0.49816236
20229169,5,30,0.717338,0.28266197
20229169,5,31,0.7115551,0.2884449
20229169,5,32,0.91437036,0.08562963
20229169,5,33,0.90752566,0.09247433
20229169,5,34,0.99658906,0.0034109259
20229169,5,35,0.7723941,0.2276059
20229169,5,36,0.41854984,0.58145016
20229169,5,37,0.47665608,0.5233439
20229169,5,38,0.55783534,0.4421647
20229169,6,1,0.7309114,0.2690886
20229169,6,2,0.88075006,0.11924992
20229169,6,3,0.8919472,0.10805278
20229169,6,4,0.86793065,0.13206935
20229169,6,5,0.90009046,0.09990952
20229169,6,6,0.8116126,0.18838741
20229169,6,7,0.27555752,0.7244425
20229169,6,8,0.3293745,0.6706255
20229169,6,9,0.82126206,0.17873792
20229169,6,10,0.8172679,0.18273209
20229169,6,11,0.9538523,0.046147697
20229169,6,12,0.7055249,0.2944751
20229169,7,1,0.80040663,0.19959337
20229169,7,2,0.2857958,0.7142042
20229169,7,3,0.043257117,0.9567429
20229169,7,4,0.097866654,0.90213335
20229169,7,5,0.879101,0.12089903
20229169,7,6,0.8497825,0.15021746
20229169,7,7,0.9526676,0.047332402
20229169,7,8,0.9486264,0.05137361
20229169,7,9,0.9584229,0.041577097
20229169,7,10,0.8248931,0.17510688
20229169,7,11,0.8977767,0.102223285
20229169,7,12,0.8211707,0.17882933
20229169,7,13,0.97730714,0.022692865
20229169,7,14,0.91221106,0.087788954
20229169,7,15,0.8046978,0.19530217
20229169,7,16,0.80469936,0.19530062
20229169,7,17,0.9516578,0.04834224
20229169,7,18,0.93574,0.06425998
20229169,7,19,0.9353235,0.064676546
20229169,7,20,0.9623311,0.0376689
20229169,7,21,0.9838541,0.016145889
20229169,7,22,0.96690416,0.033095837
20229169,7,23,0.96023774,0.039762266
20229169,7,24,0.9471048,0.05289517
20229169,7,25,0.9901019,0.009898115
20229169,7,26,0.92107254,0.07892745
20229169,7,27,0.8781947,0.12180528
20229169,7,28,0.83655375,0.16344625
20229169,7,29,0.8788336,0.12116639
20229169,7,30,0.97406775,0.025932226
20229169,7,31,0.86320496,0.13679507
20229169,7,32,0.8505089,0.14949109
20229169,7,33,0.9009251,0.09907492
20229169,7,34,0.808377,0.19162294
20229169,8,1,0.78326213,0.2167379
20229169,8,2,0.83162546,0.16837451
20229169,8,3,0.6749028,0.32509717
20229169,8,4,0.9092225,0.090777546
20229169,8,5,0.96190906,0.038090933
20229169,8,6,0.6460117,0.3539883
20229169,8,7,0.5040295,0.49597046
20229169,8,8,0.73334736,0.26665264
20229169,8,9,0.4609424,0.5390576
20229169,8,10,0.45177096,0.54822904
20229169,8,11,0.2813912,0.7186088
20229169,8,12,0.17577326,0.82422674
20229169,8,13,0.17142928,0.8285707
20229169,8,14,0.05475843,0.9452416
20229169,8,15,0.080660164,0.91933984
20229169,8,16,0.19424027,0.8057597
20229169,8,17,0.07509673,0.9249033
20229169,8,18,0.08579171,0.9142083
20229169,8,19,0.16198492,0.8380151
20229169,8,20,0.1128487,0.8871513
20229169,8,21,0.27310544,0.72689456
20229169,8,22,0.18766296,0.81233704
20229169,8,23,0.34153515,0.65846485
20229169,8,24,0.41428083,0.58571917
20229169,8,25,0.13587254,0.86412746
20229169,8,26,0.18798745,0.81201255
20229169,8,27,0.14024562,0.8597544
20229169,8,28,0.27310544,0.72689456
20229169,8,29,0.24305815,0.75694185
20229169,8,30,0.34153515,0.65846485
20229169,8,31,0.5495901,0.45040986
20229169,8,32,0.13587254,0.86412746
20229169,8,33,0.19524449,0.8047555
20229169,8,34,0.087738335,0.91226166
20229169,8,35,0.08922988,0.9107701
20229169,8,36,0.08074248,0.9192575
20229169,8,37,0.08220017,0.91779983
20229169,8,38,0.1235134,0.8764866
20229169,8,39,0.15884894,0.84115106
20229169,8,40,0.055269063,0.94473094
20229169,8,41,0.21064812,0.7893519
20229169,8,42,0.26503295,0.73496705
20229169,8,43,0.15543222,0.8445678
20229169,8,44,0.5736868,0.42631322
20229169,8,45,0.35214907,0.64785093
20229169,8,46,0.56115973,0.4388403
20229169,8,47,0.37740868,0.6225913
20229169,8,48,0.1939485,0.8060515
20229169,8,49,0.19625264,0.80374736
20229169,8,50,0.8862895,0.11371051
20229169,8,51,0.57466877,0.42533126
20229169,8,52,0.5724956,0.42750442
20229169,8,53,0.84866077,0.15133923
20229169,8,54,0.89281386,0.107186146
20229169,8,55,0.9051203,0.0948797
20229169,9,1,0.78091735,0.21908265
20229169,9,2,0.780496,0.21950398
20229169,9,3,0.7558122,0.24418777
20229169,9,4,0.76619315,0.23380686
20229169,9,5,0.36253405,0.63746595
20229169,9,6,0.2929402,0.7070598
20229169,9,7,0.26593602,0.734064
20229169,9,8,0.48966175,0.51033825
20229169,9,9,0.29259723,0.70740277
20229169,9,10,0.20397699,0.796023
20229169,9,11,0.19599247,0.80400753
20229169,9,12,0.30621874,0.69378126
20229169,9,13,0.59464395,0.40535602
20229169,9,14,0.91682345,0.083176546
20229169,9,15,0.9644652,0.03553481
20229169,9,16,0.8057387,0.19426128
20229169,9,17,0.9736266,0.026373394
20229169,9,18,0.9222868,0.077713214
20229169,9,19,0.8923232,0.10767682
20229169,9,20,0.84339845,0.15660156
20229169,9,21,0.79709953,0.20290047
20229169,9,22,0.58830595,0.41169408
20229169,9,23,0.77395356,0.22604643
20229169,9,24,0.86320496,0.13679507
20229169,9,25,0.885004,0.114996
20229169,9,26,0.722039,0.27796102
20229169,9,27,0.83354086,0.16645914
20229169,10,1,0.97846186,0.021538118
20229169,10,2,0.97778374,0.022216285
20229169,10,3,0.9597154,0.04028457
20229169,10,4,0.898844,0.101156
20229169,10,5,0.88975894,0.110241055
20229169,10,6,0.8826998,0.117300235
20229169,10,7,0.84897405,0.15102595
20229169,10,8,0.75946504,0.24053495
20229169,10,9,0.26296586,0.73703414
20229169,10,10,0.48203772,0.5179623
20229169,10,11,0.5475317,0.45246828
20229169,10,12,0.6924547,0.3075453
20229169,10,13,0.8616984,0.13830161
20229169,10,14,0.7901937,0.2098063
20229169,10,15,0.7507831,0.24921693
20229169,10,16,0.5716355,0.42836455
20229169,10,17,0.5482948,0.4517052
20229169,10,18,0.3842314,0.6157686
20229169,10,19,0.49941444,0.50058556
20229169,10,20,0.29069644,0.70930356
20229169,10,21,0.20298201,0.797018
20229169,10,22,0.16251683,0.83748317
20229169,10,23,0.57922316,0.4207768
20229169,10,24,0.123889685,0.8761103
20229169,10,25,0.08967447,0.9103255
20229169,10,26,0.84873384,0.15126614
20229169,10,27,0.77452075,0.22547926
20229169,10,28,0.72263,0.27736998
20229169,10,29,0.5883559,0.4116441
20229169,10,30,0.55459803,0.44540197
20229169,10,31,0.7180352,0.2819648
20229169,10,32,0.75829047,0.24170952
20229169,10,33,0.935002,0.06499799
20229169,10,34,0.8682766,0.13172337
20229169,10,35,0.8333254,0.16667461
20229169,10,36,0.7394862,0.26051375
20229169,10,37,0.69363546,0.30636454
20229169,10,38,0.35214907,0.64785093
20229169,10,39,0.56115973,0.4388403
20229169,10,40,0.311522,0.688478
20229169,10,41,0.23337686,0.76662314
20229169,10,42,0.17288107,0.82711893
20229169,10,43,0.12932515,0.87067485
20229169,10,44,0.47770154,0.52229846
20229169,10,45,0.060514867,0.93948513
20229169,10,46,0.54761446,0.45238551
20229169,10,47,0.9298344,0.070165575
20229169,10,48,0.7020684,0.2979316
20229169,10,49,0.9287125,0.07128751
20229169,10,50,0.83493966,0.16506033
20229169,10,51,0.78981113,0.21018884
20229169,10,52,0.9174167,0.08258333
20229169,10,53,0.52596164,0.47403833
20229169,10,54,0.7285129,0.2714871
20229169,10,55,0.853621,0.14637896
20229169,10,56,0.86295694,0.13704306
20229169,10,57,0.58979243,0.41020757
20229169,10,58,0.811215,0.188785
20229169,10,59,0.68225753,0.31774247
20229169,10,60,0.80604005,0.19395995
20229169,10,61,0.84380513,0.15619485
20229169,10,62,0.88064003,0.119359955
20229169,10,63,0.65602815,0.34397185
20229169,10,64,0.688388,0.311612
20229169,10,65,0.43156016,0.56843984
20229169,10,66,0.36678433,0.63321567
20229169,10,67,0.28729558,0.7127044
20229169,10,68,0.5911821,0.40881786
20229169,10,69,0.56583214,0.43416783
20229169,10,70,0.94873,0.051270016
20229169,10,71,0.6053961,0.3946039
20229169,10,72,0.31824726,0.68175274
20229169,10,73,0.19144434,0.80855566
20229169,10,74,0.2917493,0.7082507
20229169,10,75,0.17053503,0.829465
20229169,10,76,0.60070324,0.39929673
20229169,10,77,0.7003372,0.2996628
20229169,10,78,0.73592985,0.26407015
20229169,10,79,0.7596781,0.24032187
20229169,10,80,0.22645164,0.77354836
20229169,10,81,0.78589606,0.2141039
20229169,10,82,0.32975614,0.67024386
20229169,11,1,0.6889696,0.3110304
20229169,11,2,0.84641415,0.15358584
20229169,11,3,0.9239601,0.07603988
20229169,11,4,0.964683,0.035316996
20229169,11,5,0.968046,0.031954013
20229169,11,6,0.9826333,0.01736672
20229169,11,7,0.9189849,0.0810151
20229169,11,8,0.4437123,0.5562877
20229169,11,9,0.75955355,0.24044648
20229169,11,10,0.79023975,0.20976026
20229169,11,11,0.6252982,0.3747018
20229169,11,12,0.32804716,0.67195284
20229169,11,13,0.098448336,0.90155166
20229169,11,14,0.47704643,0.52295357
20229169,11,15,0.78327423,0.21672575
20229169,11,16,0.8161404,0.18385957
20229169,11,17,0.91574633,0.0842537
20229169,11,18,0.7425409,0.2574591
20229169,11,19,0.89486307,0.105136916
20229169,11,20,0.85476005,0.14523993
20229169,11,21,0.9256856,0.074314415
20229169,11,22,0.52548826,0.4745117
20229169,11,23,0.95339924,0.046600774
20229169,11,24,0.9709606,0.0290394
20229169,11,25,0.95707476,0.042925265
20229169,11,26,0.9461974,0.053802606
20229169,11,27,0.78847945,0.21152052
20229169,11,28,0.9578196,0.04218042
20229169,11,29,0.95986027,0.040139757
20229169,11,30,0.80756503,0.19243497
20229169,11,31,0.96787274,0.032127272
20229169,11,32,0.8711836,0.12881641
20229169,11,33,0.9528649,0.047135122
20229169,11,34,0.98144484,0.018555172
20229169,11,35,0.98624915,0.013750828
20229169,11,36,0.941599,0.058400996
20229169,11,37,0.77561986,0.2243801
20229169,12,1,0.87270737,0.12729263
20229169,12,2,0.8458022,0.15419781
20229169,12,3,0.7779256,0.22207439
20229169,12,4,0.77795935,0.22204068
20229169,12,5,0.88597554,0.11402444
20229169,12,6,0.86296296,0.13703701
20229169,12,7,0.12891227,0.87108773
20229169,12,8,0.29851294,0.70148706
20229169,12,9,0.053005517,0.9469945
20229169,12,10,0.11677915,0.88322085
20229169,12,11,0.3778184,0.6221816
20229169,12,12,0.6423683,0.35763168
20229169,12,13,0.22768694,0.77231306
20229169,12,14,0.6406176,0.3593824
20229169,12,15,0.8536436,0.1463564
20229169,12,16,0.5168524,0.48314762
20229169,12,17,0.8573234,0.1426766
20229169,12,18,0.81280017,0.1871998
20229169,12,19,0.31286585,0.68713415
20229169,12,20,0.37609577,0.6239042
20229169,12,21,0.28217518,0.7178248
20229169,12,22,0.59970987,0.40029013
20229169,12,23,0.35960215,0.64039785
20229169,12,24,0.20245612,0.7975439
20229169,12,25,0.40254545,0.59745455
20229169,12,26,0.56307447,0.4369255
20229169,12,27,0.7846237,0.21537632
20229169,12,28,0.5460006,0.45399937
20229169,12,29,0.27133697,0.728663
20229169,12,30,0.41721988,0.5827801
20229169,12,31,0.18653613,0.81346387
20229169,12,32,0.41919976,0.58080024
20229169,12,33,0.80532867,0.19467135
20229169,12,34,0.118147135,0.88185287
20229169,12,35,0.24651468,0.7534853
20229169,12,36,0.3200478,0.6799522
20304413,1,1,0.0777635,0.9222365
20304413,1,2,0.3888787,0.6111213
20304413,1,3,0.06716162,0.9328384
20304413,1,4,0.7864964,0.21350357
20304413,1,5,0.944984,0.05501598
20304413,1,6,0.88440347,0.1155965
20304413,1,7,0.71044976,0.28955024
20304413,1,8,0.42614865,0.57385135
20304413,1,9,0.8492546,0.15074539
20304413,1,10,0.7199135,0.28008655
20304413,1,11,0.89726245,0.102737546
20304413,1,12,0.9388978,0.061102223
20304413,1,13,0.6514493,0.34855068
20304413,1,14,0.2487598,0.7512402
20304413,1,15,0.83352506,0.16647495
20304413,1,16,0.8140486,0.1859514
20304413,1,17,0.9339133,0.06608673
20304413,1,18,0.9843564,0.015643591
20304413,1,19,0.6877756,0.31222436
20304413,2,1,0.93928105,0.060718946
20304413,2,2,0.9769188,0.023081176
20304413,2,3,0.91979355,0.08020644
20304413,2,4,0.91737574,0.08262426
20304413,2,5,0.10484487,0.89515513
20304413,2,6,0.39997584,0.60002416
20304413,2,7,0.08797687,0.9120231
20304413,2,8,0.7729114,0.22708857
20304413,2,9,0.9512812,0.048718795
20304413,2,10,0.60828066,0.39171934
20304413,2,11,0.9137671,0.086232886
20304413,2,12,0.9775351,0.022464901
20304413,2,13,0.9801423,0.019857688
20304413,2,14,0.9361036,0.063896395
20304413,2,15,0.52696204,0.473038
20304413,2,16,0.96123886,0.03876113
20304413,2,17,0.67348933,0.32651067
20304413,2,18,0.75873417,0.24126582
20304413,2,19,0.39805174,0.60194826
20304413,2,20,0.34931344,0.65068656
20304413,2,21,0.3165022,0.6834978
20304413,2,22,0.14996946,0.85003054
20304413,2,23,0.35190314,0.64809686
20304413,2,24,0.55895567,0.4410443
20304413,2,25,0.122559845,0.87744015
20304413,2,26,0.47646558,0.5235344
20304413,2,27,0.41791654,0.58208346
20304413,2,28,0.32253915,0.67746085
20304413,2,29,0.17277598,0.827224
20304413,2,30,0.5198314,0.48016855
20304413,2,31,0.8730973,0.1269027
20304413,2,32,0.8687878,0.13121219
20304413,2,33,0.9513948,0.04860519
20304413,2,34,0.973722,0.026278008
20304413,2,35,0.6897311,0.3102689
20304413,3,1,0.62417483,0.37582514
20304413,3,2,0.7693335,0.23066655
20304413,3,3,0.95072186,0.04927817
20304413,3,4,0.9797015,0.020298472
20304413,3,5,0.995047,0.0049530105
20304413,3,6,0.988472,0.011528019
20304413,3,7,0.9509275,0.049072515
20304413,3,8,0.9740985,0.025901517
20304413,3,9,0.961318,0.038682
20304413,3,10,0.9231794,0.07682062
20304413,3,11,0.9684659,0.031534094
20304413,3,12,0.892748,0.10725201
20304413,3,13,0.94804776,0.051952258
20304413,3,14,0.8949186,0.105081394
20304413,3,15,0.7571126,0.24288735
20304413,3,16,0.24346334,0.75653666
20304413,3,17,0.6726721,0.3273279
20304413,3,18,0.50090754,0.49909243
20304413,3,19,0.7237061,0.2762939
20304413,3,20,0.90288717,0.09711282
20304413,3,21,0.97967017,0.020329809
20304413,3,22,0.848343,0.15165699
20304413,3,23,0.82407963,0.17592034
20304413,3,24,0.40992028,0.5900797
20304413,3,25,0.6832764,0.3167236
20304413,3,26,0.41619605,0.58380395
20304413,3,27,0.22658837,0.77341163
20304413,3,28,0.6516737,0.34832633
20304413,3,29,0.22025311,0.7797469
20304413,3,30,0.26424325,0.73575675
20304413,3,31,0.35069174,0.64930826
20304413,3,32,0.2906947,0.7093053
20304413,3,33,0.6471182,0.35288182
20304413,3,34,0.68771505,0.31228495
20304413,3,35,0.1538431,0.8461569
20304413,3,36,0.7855835,0.21441653
20304413,3,37,0.92828345,0.07171657
20304413,3,38,0.9173987,0.08260132
20304413,3,39,0.8678242,0.1321758
20304413,3,40,0.78351206,0.21648794
20304413,3,41,0.60980463,0.3901954
20304413,3,42,0.9530715,0.046928555
20304413,3,43,0.9696546,0.030345384
20304413,3,44,0.91951805,0.08048196
20304413,3,45,0.98942757,0.010572459
20304413,3,46,0.93458587,0.065414116
20304413,3,47,0.6482762,0.3517238
20304413,3,48,0.62019324,0.37980673
20304413,3,49,0.90679324,0.09320674
20304413,3,50,0.9922929,0.007707118
20304413,3,51,0.910495,0.08950501
20304413,3,52,0.92514515,0.07485488
20304413,3,53,0.20382714,0.79617286
20304413,3,54,0.650513,0.349487
20304413,4,1,0.9847884,0.015211563
20304413,4,2,0.98261636,0.017383654
20304413,4,3,0.95434505,0.045654945
20304413,4,4,0.94630265,0.053697374
20304413,4,5,0.89808404,0.101915985
20304413,4,6,0.3816492,0.6183508
20304413,4,7,0.39859575,0.60140425
20304413,4,8,0.9212808,0.07871922
20304413,4,9,0.9149928,0.085007206
20304413,4,10,0.75301754,0.24698249
20304413,4,11,0.5913452,0.40865484
20304413,4,12,0.6063889,0.39361107
20304413,4,13,0.8505337,0.14946626
20304413,4,14,0.9123413,0.087658696
20304413,4,15,0.9257867,0.07421333
20304413,4,16,0.9285501,0.07144988
20304413,4,17,0.9304684,0.06953164
20304413,4,18,0.9579288,0.04207121
20304413,4,19,0.96423066,0.03576932
20304413,4,20,0.94792247,0.052077547
20304413,4,21,0.902054,0.09794598
20304413,4,22,0.47472697,0.525273
20304413,5,1,0.72451055,0.27548948
20304413,5,2,0.5331223,0.4668777
20304413,5,3,0.33588707,0.6641129
20304413,5,4,0.4060889,0.5939111
20304413,5,5,0.22221851,0.7777815
20304413,5,6,0.38700807,0.6129919
20304413,5,7,0.05789125,0.94210875
20304413,5,8,0.17264295,0.82735705
20304413,5,9,0.11062896,0.88937104
20304413,5,10,0.038769245,0.96123075
20304413,5,11,0.33541274,0.66458726
20304413,5,12,0.35555363,0.6444464
20304413,5,13,0.31271505,0.68728495
20304413,5,14,0.5603932,0.43960676
20304413,5,15,0.16475517,0.83524483
20304413,5,16,0.46884763,0.53115237
20304413,5,17,0.39969432,0.6003057
20304413,5,18,0.7508715,0.24912854
20304413,5,19,0.9191745,0.08082551
20304413,5,20,0.92315674,0.07684327
20304413,5,21,0.91589034,0.08410969
20304413,5,22,0.8840043,0.11599572
20304413,5,23,0.92713106,0.07286896
20304413,5,24,0.8377808,0.16221924
20304413,5,25,0.96174824,0.038251776
20304413,5,26,0.8905343,0.10946573
20304413,6,1,0.8139771,0.18602286
20304413,6,2,0.5457469,0.45425308
20304413,6,3,0.9309259,0.06907409
20304413,6,4,0.6078192,0.3921808
20304413,6,5,0.606204,0.39379603
20304413,6,6,0.5595356,0.44046435
20304413,6,7,0.90801007,0.09198991
20304413,6,8,0.8735829,0.1264171
20304413,6,9,0.6950921,0.3049079
20304413,6,10,0.55422854,0.4457715
20304413,6,11,0.13867253,0.86132747
20304413,6,12,0.16465253,0.8353475
20304413,6,13,0.7820654,0.21793461
20304413,6,14,0.63141227,0.3685877
20304413,6,15,0.80836934,0.19163065
20304413,6,16,0.9866755,0.013324496
20304413,6,17,0.8388431,0.16115691
20304413,6,18,0.91122127,0.088778704
20304413,6,19,0.8862057,0.11379431
20304413,6,20,0.5076047,0.49239525
20304413,6,21,0.871921,0.12807898
20304413,6,22,0.7038431,0.29615688
20304413,6,23,0.83885384,0.16114618
20304413,6,24,0.7366359,0.26336405
20304413,6,25,0.8283476,0.17165236
20304413,6,26,0.94541466,0.054585308
20304413,6,27,0.7893645,0.21063547
20304413,6,28,0.28364736,0.71635264
20304413,6,29,0.3886938,0.6113062
20304413,6,30,0.924969,0.075031
20304413,6,31,0.35801286,0.64198714
20304413,7,1,0.27268744,0.72731256
20304413,7,2,0.15030593,0.8496941
20304413,7,3,0.37878639,0.6212136
20304413,7,4,0.21872634,0.78127366
20304413,7,5,0.16523474,0.83476526
20304413,7,6,0.17318684,0.82681316
20304413,7,7,0.7565323,0.24346772
20304413,7,8,0.68511164,0.3148884
20304413,7,9,0.9552812,0.044718783
20304413,7,10,0.9761523,0.023847686
20304413,7,11,0.9630831,0.0369169
20304413,7,12,0.985308,0.014691984
20304413,7,13,0.8615842,0.13841581
20304413,7,14,0.65933883,0.3406612
20304413,7,15,0.8197354,0.18026458
20304413,7,16,0.60467446,0.39532554
20304413,7,17,0.9078325,0.09216747
20304413,7,18,0.967911,0.032089006
20304413,7,19,0.91196,0.088040024
20304413,7,20,0.82573694,0.17426306
20304413,7,21,0.95897007,0.0410299
20304413,7,22,0.7560444,0.24395558
20304413,7,23,0.9789913,0.021008676
20304413,7,24,0.86320496,0.13679507
20304413,7,25,0.8611384,0.13886161
20304413,7,26,0.8494195,0.1505805
20304413,7,27,0.90650225,0.09349772
20304413,8,1,0.98914284,0.010857136
20304413,8,2,0.962681,0.037319016
20304413,8,3,0.8204714,0.1795286
20304413,8,4,0.49996507,0.5000349
20304413,8,5,0.35510147,0.64489853
20304413,8,6,0.16767114,0.83232886
20304413,8,7,0.5741495,0.4258505
20304413,8,8,0.5509969,0.4490031
20304413,8,9,0.20028973,0.7997103
20304413,8,10,0.33477646,0.66522354
20304413,8,11,0.90404385,0.09595614
20304413,8,12,0.75052834,0.24947165
20304413,8,13,0.7837008,0.21629918
20304413,8,14,0.7771628,0.2228372
20304413,8,15,0.9790364,0.020963583
20304413,8,16,0.95445645,0.045543555
20304413,8,17,0.77558887,0.22441112
20304413,9,1,0.25561613,0.7443839
20304413,9,2,0.16028368,0.8397163
20304413,9,3,0.18500042,0.8149996
20304413,9,4,0.09744948,0.9025505
20304413,9,5,0.02643305,0.97356695
20304413,9,6,0.70340455,0.29659545
20304413,9,7,0.779531,0.22046901
20304413,9,8,0.88765126,0.11234872
20304413,9,9,0.87807417,0.12192582
20304413,9,10,0.9280957,0.071904294
20304413,9,11,0.7522119,0.24778809
20304413,9,12,0.9844617,0.015538279
20304413,9,13,0.8575097,0.14249031
20304413,10,1,0.43274665,0.56725335
20304413,10,2,0.16895509,0.8310449
20304413,10,3,0.07143229,0.9285677
20304413,10,4,0.21313816,0.78686184
20304413,10,5,0.6925951,0.3074049
20304413,10,6,0.7986779,0.20132208
20304413,10,7,0.6080041,0.39199594
20304413,10,8,0.58312047,0.4168795
20304413,10,9,0.08459532,0.9154047
20304413,10,10,0.21063483,0.7893652
20304413,10,11,0.083984196,0.9160158
20304413,10,12,0.03749019,0.9625098
20304413,10,13,0.049520254,0.95047975
20304413,10,14,0.14070237,0.85929763
20304413,10,15,0.12551832,0.8744817
20304413,10,16,0.04754734,0.95245266
20304413,10,17,0.11762023,0.8823798
20304413,10,18,0.32147115,0.67852885
20304413,11,1,0.9209247,0.07907526
20304413,11,2,0.90973616,0.09026383
20304413,11,3,0.5495285,0.4504715
20304413,11,4,0.8474482,0.15255177
20304413,11,5,0.9318611,0.068138905
20304413,11,6,0.8961888,0.10381118
20304413,11,7,0.20949149,0.7905085
20304413,11,8,0.5180789,0.4819211
20304413,11,9,0.2978542,0.7021458
20304413,11,10,0.6208782,0.37912178
20304413,11,11,0.75738025,0.24261978
20304413,11,12,0.79386413,0.20613585
20304413,11,13,0.91303366,0.08696634
20304413,11,14,0.28056228,0.7194377
20304413,11,15,0.1838811,0.8161189
20304413,11,16,0.56326425,0.43673578
20304413,11,17,0.5487853,0.45121464
20304413,11,18,0.7175928,0.28240722
