doc,sent,word,not interventions,interventions
23880333,5,12,0.9269145,0.07308551
23880333,5,13,0.5008756,0.4991244
23880333,5,14,0.6883124,0.31168756
23880333,5,15,0.40800035,0.59199965
23880333,6,1,0.9042116,0.09578843
23880333,6,2,0.97799265,0.022007363
23880333,6,3,0.9644662,0.03553381
23880333,6,4,0.9810006,0.0189994
23880333,6,5,0.90115744,0.09884258
23880333,6,6,0.9637604,0.036239628
23880333,6,7,0.9042947,0.09570524
23880333,6,8,0.43637115,0.56362885
23880333,6,9,0.7258432,0.27415678
23880333,6,10,0.88422894,0.11577106
23880333,6,11,0.8042561,0.19574395
23880333,6,12,0.8857509,0.11424908
23880333,6,13,0.78486174,0.21513827
23880333,7,1,0.97689843,0.023101538
23880333,7,2,0.9932364,0.006763575
23880333,7,3,0.9065419,0.09345814
23880333,7,4,0.9890197,0.010980297
23880333,7,5,0.7300358,0.26996425
23880333,7,6,0.9882471,0.011752878
23880333,7,7,0.46255523,0.5374448
23880333,7,8,0.70816934,0.29183063
23880333,7,9,0.45587003,0.54412997
23880333,7,10,0.49634415,0.50365585
23880333,7,11,0.79095256,0.20904747
23880333,7,12,0.9135762,0.086423814
23880333,7,13,0.8448159,0.1551841
23880333,7,14,0.49350291,0.5064971
23880333,7,15,0.38483977,0.6151602
23880333,7,16,0.038095355,0.96190464
23880333,7,17,0.13839507,0.8616049
23880333,7,18,0.69907117,0.3009288
23880333,7,19,0.37246364,0.62753636
23880333,7,20,0.5337131,0.46628693
23880333,7,21,0.32907957,0.67092043
23880333,7,22,0.2895069,0.7104931
23880333,7,23,0.096973,0.903027
23880333,7,24,0.17438495,0.82561505
23880333,7,25,0.42139375,0.57860625
23880333,8,1,0.82094216,0.1790578
23880333,8,2,0.96725786,0.032742117
23880333,8,3,0.858604,0.141396
23880333,8,4,0.9605934,0.03940662
23880333,8,5,0.9439241,0.056075845
23880333,8,6,0.7906072,0.20939282
23880333,8,7,0.43916893,0.56083107
23880333,8,8,0.87188613,0.1281139
23880333,8,9,0.44227374,0.55772626
23880333,8,10,0.7282308,0.27176923
23880333,8,11,0.6947459,0.30525407
23880333,8,12,0.6863613,0.3136387
23880333,8,13,0.7125874,0.28741258
23880333,8,14,0.6336574,0.3663426
23880333,8,15,0.7924606,0.2075394
23880333,8,16,0.75834066,0.24165933
23880333,8,17,0.4188056,0.5811944
23880333,8,18,0.89919627,0.10080372
23880333,8,19,0.6897053,0.3102947
23880333,8,20,0.52986825,0.47013175
23880333,8,21,0.8026103,0.19738974
23880333,8,22,0.30548275,0.69451725
23880333,8,23,0.85558385,0.14441615
23880333,8,24,0.8631078,0.13689221
23880333,8,25,0.7443379,0.2556621
23880333,8,26,0.70190275,0.29809722
23880333,8,27,0.709317,0.29068297
23880333,8,28,0.6270098,0.3729902
23880333,9,1,0.9787339,0.021266093
23880333,9,2,0.9581582,0.041841827
23880333,9,3,0.98582214,0.014177843
23880333,9,4,0.91334313,0.086656876
23880333,9,5,0.9769158,0.023084246
23880333,9,6,0.95800173,0.04199824
23880333,9,7,0.8767214,0.12327862
23880333,9,8,0.7353667,0.26463327
23880333,9,9,0.8652509,0.13474913
23880333,9,10,0.5425055,0.45749453
23880333,9,11,0.6061361,0.39386392
23880333,9,12,0.8302538,0.16974624
23880333,9,13,0.8674602,0.1325398
23880333,9,14,0.88860774,0.111392274
23880333,9,15,0.5693357,0.43066427
23880333,9,16,0.3494717,0.6505283
23880333,9,17,0.5524053,0.4475947
23880333,9,18,0.8935717,0.10642833
23880333,9,19,0.69625413,0.30374584
23880333,9,20,0.63400865,0.36599138
23880333,9,21,0.7940277,0.20597231
23880333,9,22,0.7503209,0.24967912
23880333,9,23,0.7386165,0.26138347
23880333,9,24,0.80893433,0.1910657
23880333,9,25,0.8562585,0.14374147
23880333,9,26,0.84137225,0.15862775
23880333,9,27,0.7055395,0.29446048
23880333,9,28,0.87584406,0.12415592
23880333,9,29,0.7753707,0.22462928
23880333,9,30,0.7487839,0.2512161
23880333,9,31,0.84346163,0.15653838
23880333,9,32,0.9065864,0.093413584
23880333,9,33,0.8798316,0.1201684
23880333,9,34,0.7483752,0.2516248
23880333,9,35,0.7204638,0.2795362
23880333,9,36,0.82893175,0.17106825
23880333,9,37,0.70905393,0.29094607
23880333,9,38,0.8986298,0.1013702
23880333,9,39,0.7269505,0.27304947
23880333,9,40,0.8208817,0.1791183
23880333,9,41,0.77964455,0.22035547
23880333,9,42,0.65588003,0.34411997
23880333,9,43,0.6768998,0.32310024
23880333,9,44,0.9563905,0.04360949
23880333,9,45,0.77846104,0.22153896
23880333,9,46,0.5200473,0.47995272
23880333,10,1,0.87351507,0.12648493
23880333,10,2,0.9659218,0.034078192
23880333,10,3,0.98836744,0.011632539
23880333,10,4,0.91808724,0.08191278
23880333,10,5,0.9829646,0.017035397
23880333,10,6,0.95274043,0.047259588
23880333,10,7,0.8597318,0.14026818
23880333,10,8,0.91083586,0.089164115
23880333,10,9,0.7276107,0.2723893
23880333,10,10,0.94058,0.059420004
23880333,10,11,0.95627797,0.043722045
23880333,10,12,0.9180926,0.08190742
23880333,10,13,0.88172686,0.11827312
23880333,10,14,0.913791,0.08620899
23880333,10,15,0.9749166,0.025083426
23880333,10,16,0.68091756,0.31908244
23880333,11,1,0.89953464,0.100465365
23880333,11,2,0.24464387,0.75535613
23880333,11,3,0.79450446,0.20549554
23880333,11,4,0.87628144,0.12371854
23880333,11,5,0.4438694,0.5561306
23880333,11,6,0.7042253,0.2957747
23880333,11,7,0.40138435,0.59861565
23880333,11,8,0.83041364,0.16958638
23880333,11,9,0.90997225,0.09002777
23880333,11,10,0.8489864,0.15101364
23880333,11,11,0.8683114,0.13168857
23880333,11,12,0.9560623,0.043937705
23880333,11,13,0.8941172,0.10588281
23880333,11,14,0.8804134,0.11958658
23880333,11,15,0.6021743,0.39782572
23880333,11,16,0.81473255,0.18526743
23880333,11,17,0.96077216,0.03922786
23880333,11,18,0.89881665,0.10118338
23880333,11,19,0.8292322,0.17076775
23880333,11,20,0.72998476,0.27001527
23880333,11,21,0.5681213,0.4318787
23880333,11,22,0.8179866,0.18201338
23880333,11,23,0.9237913,0.07620873
23880333,11,24,0.7604407,0.23955928
23880333,11,25,0.96273035,0.03726965
23880333,11,26,0.67019606,0.32980394
23880333,12,1,0.747211,0.25278905
23880333,12,2,0.13695478,0.8630452
23880333,12,3,0.89370096,0.10629903
23880333,12,4,0.98449737,0.015502651
23880333,12,5,0.9819139,0.01808608
23880333,12,6,0.90702325,0.09297674
23880333,12,7,0.89950234,0.100497685
23880333,12,8,0.9493761,0.050623912
23880333,12,9,0.9789289,0.021071048
23880333,12,10,0.8739921,0.12600794
23880333,12,11,0.83856505,0.16143493
23880333,12,12,0.7884183,0.21158174
23880333,12,13,0.87042654,0.1295735
23880333,12,14,0.878514,0.12148599
23880333,12,15,0.6674676,0.33253238
23880333,13,1,0.96418774,0.035812262
23880333,13,2,0.9543305,0.045669474
23880333,13,3,0.9724924,0.027507601
23880333,13,4,0.94459385,0.055406142
23880333,13,5,0.69514555,0.30485445
23880333,13,6,0.54326403,0.45673594
23880333,13,7,0.92184883,0.07815118
23880333,13,8,0.973687,0.026313
23880333,13,9,0.7228639,0.2771361
23880333,13,10,0.9323439,0.06765611
23880333,13,11,0.972507,0.02749298
23880333,13,12,0.9253901,0.074609846
23880333,13,13,0.44323397,0.55676603
23880333,13,14,0.38789505,0.61210495
23880333,13,15,0.76145923,0.2385408
23880333,13,16,0.9203011,0.07969893
23880333,13,17,0.6596875,0.34031245
23880333,14,1,0.7828791,0.21712087
23880333,14,2,0.91800004,0.08199997
23880333,14,3,0.9403142,0.059685808
23880333,14,4,0.9634729,0.036527086
23880333,14,5,0.9543586,0.045641445
23880333,14,6,0.9779863,0.022013733
23880333,14,7,0.9651536,0.03484642
23880333,14,8,0.98269916,0.017300826
23880333,14,9,0.8670824,0.1329176
23880333,14,10,0.16452771,0.8354723
23880333,14,11,0.30294985,0.69705015
23880333,14,12,0.8610486,0.13895142
23880333,14,13,0.95540357,0.044596463
23880333,14,14,0.77184564,0.22815436
23880333,14,15,0.5117322,0.4882678
23880333,14,16,0.8532255,0.14677446
23880333,14,17,0.77445924,0.22554074
23880333,14,18,0.61607647,0.38392356
23880333,15,1,0.7390438,0.26095623
23880333,15,2,0.84575987,0.15424015
23880333,15,3,0.9130848,0.08691519
23880333,15,4,0.9418012,0.05819878
23880333,15,5,0.95704615,0.04295382
23880333,15,6,0.96792203,0.03207795
23880333,15,7,0.96731925,0.032680724
23880333,15,8,0.93997794,0.060022052
23880333,15,9,0.97211003,0.027889997
23880333,15,10,0.74418485,0.25581515
23880333,15,11,0.74225986,0.2577401
23880333,15,12,0.75933135,0.24066865
23880333,15,13,0.7861836,0.21381642
23880333,15,14,0.79141927,0.2085807
23880333,15,15,0.83563364,0.16436636
23880333,15,16,0.96751076,0.032489244
23880333,15,17,0.90223956,0.097760454
23880333,15,18,0.9051701,0.09482994
23880333,16,1,0.90501475,0.09498528
23880333,16,2,0.65014267,0.3498573
23942329,1,1,0.53847015,0.46152985
23942329,1,2,0.44457638,0.5554236
23942329,1,3,0.6927477,0.3072523
23942329,1,4,0.6378178,0.3621822
23942329,1,5,0.8878459,0.1121541
23942329,1,6,0.9388477,0.061152298
23942329,1,7,0.6772601,0.3227399
23942329,1,8,0.81920356,0.18079646
23942329,1,9,0.94261307,0.057386953
23942329,1,10,0.9067555,0.09324447
23942329,1,11,0.83898836,0.16101162
23942329,1,12,0.41252047,0.58747953
23942329,2,1,0.87381846,0.12618156
23942329,2,2,0.93947405,0.06052595
23942329,2,3,0.97303015,0.02696985
23942329,2,4,0.6394925,0.36050746
23942329,2,5,0.7266591,0.27334088
23942329,2,6,0.95399857,0.046001464
23942329,2,7,0.86852205,0.13147795
23942329,2,8,0.94376534,0.056234665
23942329,2,9,0.7886208,0.21137914
23942329,2,10,0.96732646,0.032673556
23942329,2,11,0.9466462,0.053353794
23942329,2,12,0.9646886,0.0353114
23942329,2,13,0.8878081,0.112191945
23942329,2,14,0.96371865,0.03628133
23942329,2,15,0.5826132,0.4173868
23942329,2,16,0.9375005,0.062499493
23942329,2,17,0.73300934,0.2669907
23942329,2,18,0.47656965,0.52343035
23942329,2,19,0.19707716,0.80292284
23942329,2,20,0.54417634,0.45582363
23942329,2,21,0.02056098,0.979439
23942329,2,22,0.015555739,0.98444426
23942329,2,23,0.41532183,0.5846782
23942329,2,24,0.45222968,0.5477703
23942329,2,25,0.4147454,0.5852546
23942329,2,26,0.78848934,0.21151067
23942329,2,27,0.3237722,0.6762278
23942329,2,28,0.47568703,0.524313
23942329,2,29,0.6073986,0.39260137
23942329,2,30,0.6574054,0.34259465
23942329,2,31,0.25586754,0.74413246
23942329,2,32,0.2959457,0.7040543
23942329,2,33,0.25112277,0.7488772
23942329,2,34,0.24069875,0.75930125
23942329,2,35,0.5336602,0.4663398
23942329,2,36,0.4018305,0.5981695
23942329,2,37,0.90684205,0.09315794
23942329,2,38,0.9710922,0.028907776
23942329,2,39,0.83460915,0.16539082
23942329,2,40,0.6198175,0.38018247
23942329,2,41,0.264589,0.735411
23942329,2,42,0.17706627,0.82293373
23942329,2,43,0.29801166,0.70198834
23942329,2,44,0.32758868,0.6724113
23942329,2,45,0.32136148,0.6786385
23942329,2,46,0.23796248,0.7620375
23942329,2,47,0.42129874,0.57870126
23942329,2,48,0.6367674,0.36323258
23942329,2,49,0.18779367,0.8122063
23942329,2,50,0.061995506,0.9380045
23942329,2,51,0.16388756,0.83611244
23942329,2,52,0.5475646,0.45243534
23942329,2,53,0.7688217,0.23117825
23942329,2,54,0.6882967,0.31170335
23942329,2,55,0.843492,0.15650804
23942329,2,56,0.5704098,0.4295902
23942329,2,57,0.5051374,0.49486262
23942329,2,58,0.7748265,0.22517349
23942329,2,59,0.8434083,0.1565917
23942329,2,60,0.78460544,0.21539456
23942329,2,61,0.37766975,0.62233025
23942329,2,62,0.5706245,0.4293755
23942329,2,63,0.2516734,0.7483266
23942329,2,64,0.32556152,0.6744385
23942329,2,65,0.81702524,0.18297477
23942329,2,66,0.63161117,0.36838883
23942329,2,67,0.394929,0.605071
23942329,2,68,0.12569904,0.87430096
23942329,2,69,0.64480233,0.35519767
23942329,2,70,0.6309752,0.3690248
23942329,2,71,0.354208,0.645792
23942329,2,72,0.8076403,0.19235967
23942329,2,73,0.18830734,0.81169266
23942329,2,74,0.6700968,0.3299032
23942329,2,75,0.64972854,0.3502715
23942329,2,76,0.6131756,0.38682443
23942329,2,77,0.18762869,0.8123713
23942329,2,78,0.417477,0.582523
23942329,2,79,0.38544565,0.61455435
23942329,2,80,0.2749802,0.7250198
23942329,2,81,0.5361233,0.46387675
23942329,2,82,0.3730954,0.6269046
23942329,2,83,0.6482476,0.3517524
23942329,2,84,0.5374275,0.46257252
23942329,2,85,0.77943915,0.22056083
23942329,2,86,0.33445317,0.66554683
23942329,2,87,0.6386343,0.36136565
23942329,2,88,0.73853546,0.26146454
23942329,2,89,0.17684072,0.8231593
23942329,2,90,0.19113648,0.8088635
23942329,2,91,0.19143593,0.80856407
23942329,2,92,0.19873089,0.8012691
23942329,2,93,0.49221933,0.5077807
23942329,2,94,0.39898688,0.6010131
23942329,2,95,0.24834657,0.75165343
23942329,2,96,0.285784,0.714216
23942329,2,97,0.39452237,0.60547763
23942329,2,98,0.4273371,0.5726629
23942329,3,1,0.9097707,0.090229295
23942329,3,2,0.9394554,0.060544584
23942329,3,3,0.9234703,0.07652966
23942329,3,4,0.75490934,0.24509068
23942329,3,5,0.7846638,0.21533619
23942329,3,6,0.755725,0.24427497
23942329,3,7,0.83144176,0.16855825
23942329,3,8,0.9639194,0.03608057
23942329,3,9,0.80759805,0.19240196
23942329,3,10,0.88269734,0.117302634
23942329,3,11,0.68813616,0.31186384
23942329,3,12,0.45927978,0.5407202
23942329,3,13,0.2570449,0.7429551
23942329,3,14,0.59270585,0.40729418
23942329,3,15,0.5899641,0.4100359
23942329,3,16,0.77682054,0.22317943
23942329,3,17,0.6870871,0.31291288
23942329,3,18,0.9283618,0.07163823
23942329,3,19,0.9189392,0.08106082
23942329,3,20,0.6901536,0.30984637
23942329,3,21,0.62007797,0.37992206
23942329,3,22,0.832026,0.16797397
23942329,3,23,0.47705948,0.5229405
23942329,4,1,0.9496489,0.050351083
23942329,4,2,0.74460435,0.25539565
23942329,4,3,0.8021862,0.1978138
23942329,4,4,0.10329586,0.89670414
23942329,4,5,0.64402163,0.35597834
23942329,4,6,0.7397524,0.26024756
23942329,4,7,0.4505087,0.5494913
23942329,4,8,0.3309096,0.6690904
23942329,4,9,0.31247818,0.6875218
23942329,4,10,0.901193,0.09880698
23942329,4,11,0.93668795,0.06331205
23942329,4,12,0.9334586,0.06654136
23942329,4,13,0.78830314,0.2116969
23942329,4,14,0.93389386,0.06610616
23942329,4,15,0.95760703,0.04239298
23942329,4,16,0.9621488,0.037851214
23942329,4,17,0.67176306,0.32823694
23942329,4,18,0.9035675,0.09643249
23942329,4,19,0.9299278,0.07007217
23942329,4,20,0.860953,0.13904704
23942329,4,21,0.9421588,0.05784121
23942329,4,22,0.6376549,0.3623451
23942329,4,23,0.8261321,0.1738679
23942329,4,24,0.93967617,0.06032382
23942329,4,25,0.8744692,0.12553076
23942329,4,26,0.74007297,0.259927
23942329,4,27,0.98373145,0.01626853
23942329,4,28,0.94444317,0.055556837
23942329,4,29,0.59334004,0.40665996
23942329,4,30,0.8585032,0.14149676
23942329,4,31,0.9638889,0.036111128
23942329,4,32,0.9620263,0.037973676
23942329,4,33,0.91360474,0.08639528
23942329,4,34,0.94631314,0.053686883
23942329,4,35,0.96226674,0.037733268
23942329,4,36,0.8182301,0.18176992
23942329,4,37,0.95653313,0.043466847
23942329,4,38,0.94253886,0.057461157
23942329,4,39,0.7508049,0.2491951
23942329,4,40,0.98295975,0.01704023
23942329,4,41,0.9562959,0.043704093
23942329,4,42,0.8866015,0.113398515
23942329,4,43,0.87194765,0.12805232
23942329,4,44,0.5413616,0.4586384
23942329,4,45,0.5067383,0.49326167
23942329,4,46,0.36450076,0.63549924
23942329,4,47,0.30188507,0.69811493
23942329,4,48,0.84775513,0.15224487
23942329,4,49,0.41867137,0.58132863
23942329,5,1,0.9344313,0.0655687
23942329,5,2,0.98650783,0.013492182
23942329,5,3,0.9901857,0.009814307
23942329,5,4,0.97818863,0.021811362
23942329,5,5,0.96985394,0.030146044
23942329,5,6,0.8954377,0.104562275
23942329,5,7,0.95022774,0.04977224
23942329,5,8,0.82977945,0.17022057
23942329,5,9,0.6957664,0.3042336
23942329,6,1,0.9004995,0.09950046
23942329,6,2,0.9517309,0.048269074
23942329,6,3,0.938623,0.06137698
23942329,6,4,0.8692816,0.13071842
23942329,6,5,0.89916956,0.100830436
23942329,6,6,0.7845241,0.21547595
23942329,6,7,0.8501027,0.14989728
23942329,6,8,0.50069666,0.49930337
23942329,6,9,0.8298062,0.1701938
23942329,6,10,0.91116434,0.088835634
23942329,6,11,0.9290508,0.07094917
23942329,6,12,0.32810533,0.67189467
23942329,6,13,0.43949443,0.56050557
23942329,6,14,0.95428747,0.045712557
23942329,6,15,0.794465,0.205535
23942329,6,16,0.9485344,0.051465556
23942329,6,17,0.96384525,0.03615474
23942329,6,18,0.965247,0.034753006
23942329,6,19,0.9748273,0.02517274
23942329,6,20,0.993542,0.006457962
23942329,6,21,0.9574367,0.04256333
23942329,6,22,0.966842,0.03315798
23942329,6,23,0.98418367,0.015816336
23942329,6,24,0.8949237,0.105076306
23942329,6,25,0.96466875,0.03533128
23942329,6,26,0.9708777,0.029122284
23942329,6,27,0.89619577,0.10380424
23942329,6,28,0.99113065,0.00886933
23942329,6,29,0.94512165,0.054878373
23942329,6,30,0.80576295,0.19423707
23942329,6,31,0.9654863,0.034513693
23942329,6,32,0.8717345,0.12826549
23942329,6,33,0.81364226,0.18635777
23942329,6,34,0.9597702,0.040229805
23942329,6,35,0.99384576,0.006154249
23942329,6,36,0.9447531,0.055246864
23942329,6,37,0.96771204,0.03228797
23942329,6,38,0.97944903,0.020550976
23942329,6,39,0.86736083,0.1326392
23942329,6,40,0.72260404,0.27739596
23942329,6,41,0.9597779,0.04022212
23942329,6,42,0.8756037,0.12439633
23942329,6,43,0.9891431,0.01085692
23942329,6,44,0.9720796,0.02792045
23942329,6,45,0.73851603,0.26148397
23942329,6,46,0.80704623,0.19295378
23942329,6,47,0.8276318,0.17236821
23942329,6,48,0.91990393,0.080096066
23942329,6,49,0.9645056,0.035494387
23942329,6,50,0.8231939,0.17680606
23942329,6,51,0.7107023,0.28929773
23942329,6,52,0.8466351,0.15336488
23942329,6,53,0.5563302,0.44366977
23942329,6,54,0.7959204,0.2040796
23942329,6,55,0.8574506,0.14254943
23942329,6,56,0.96546006,0.03453993
23942329,6,57,0.6169723,0.38302764
23942329,7,1,0.9548798,0.04512019
23942329,7,2,0.9200914,0.07990864
23942329,7,3,0.9799342,0.020065783
23942329,7,4,0.9610785,0.03892149
23942329,7,5,0.98000383,0.019996194
23942329,7,6,0.9672566,0.032743413
23942329,7,7,0.95278156,0.047218468
23942329,7,8,0.97870094,0.021299087
23942329,7,9,0.9855092,0.014490778
23942329,7,10,0.944351,0.05564898
23942329,7,11,0.8832378,0.11676224
23942329,7,12,0.9638796,0.036120407
23942329,7,13,0.82641566,0.17358433
23942329,7,14,0.8804708,0.11952921
23942329,7,15,0.49802554,0.50197446
23942329,7,16,0.18129146,0.81870854
23942329,7,17,0.33657378,0.6634262
23942329,7,18,0.64931405,0.35068598
23942329,7,19,0.4706012,0.5293988
23942329,7,20,0.5667174,0.43328258
23942329,8,1,0.8830485,0.11695153
23942329,8,2,0.8907061,0.10929386
23942329,8,3,0.35608488,0.6439151
23942329,8,4,0.9145005,0.08549952
23942329,8,5,0.956797,0.043202974
23942329,8,6,0.6603334,0.33966658
23942329,8,7,0.45197654,0.54802346
23942329,8,8,0.16876704,0.83123296
23942329,8,9,0.62293124,0.37706876
23942329,8,10,0.25789493,0.74210507
23942329,8,11,0.12257367,0.8774263
23942329,8,12,0.3110013,0.6889987
23942329,8,13,0.9244433,0.07555667
23942329,8,14,0.98466295,0.0153370295
23942329,8,15,0.945917,0.05408296
23942329,8,16,0.9157982,0.08420178
23942329,8,17,0.8452532,0.15474677
23942329,8,18,0.8199836,0.18001638
23942329,8,19,0.7441279,0.25587207
23942329,8,20,0.77951324,0.22048673
23942329,8,21,0.8243787,0.17562124
23942329,8,22,0.9085476,0.091452405
23942329,8,23,0.47256726,0.52743274
23942329,8,24,0.90435433,0.095645696
23942329,8,25,0.9177442,0.08225578
23942329,8,26,0.90524143,0.09475856
23942329,8,27,0.7130162,0.2869838
23942329,8,28,0.9717509,0.028249104
23942329,8,29,0.90415704,0.095842965
23942329,8,30,0.80916286,0.19083713
23942329,8,31,0.4740758,0.5259242
23942329,8,32,0.6192126,0.38078737
23942329,8,33,0.57609487,0.42390513
23942329,8,34,0.5869974,0.41300258
23942329,8,35,0.72636664,0.27363336
23942329,8,36,0.8707297,0.12927034
23942329,8,37,0.90173775,0.098262265
23942329,8,38,0.5175426,0.48245743
23942329,9,1,0.51364803,0.48635194
23942329,9,2,0.8427952,0.1572048
23942329,9,3,0.823093,0.17690702
23942329,9,4,0.8463119,0.1536881
23942329,9,5,0.85091174,0.14908828
23942329,9,6,0.8207698,0.17923021
23942329,9,7,0.8873592,0.11264081
23942329,9,8,0.89741075,0.10258927
23942329,9,9,0.46659446,0.53340554
23942329,9,10,0.83247715,0.16752285
23942329,9,11,0.470573,0.529427
23942329,9,12,0.69529676,0.30470324
23942329,9,13,0.90051186,0.09948812
23942329,9,14,0.81622,0.18378003
23942329,9,15,0.8221103,0.17788967
23942329,9,16,0.91295826,0.08704176
23942329,9,17,0.75382173,0.24617828
23942329,9,18,0.8881589,0.111841105
23942329,9,19,0.91649914,0.08350088
23942329,9,20,0.9573869,0.042613078
23942329,9,21,0.9317152,0.06828481
23942329,9,22,0.8520889,0.14791106
23942329,9,23,0.8376153,0.1623847
23942329,10,1,0.5209818,0.4790182
23942329,10,2,0.85463595,0.14536402
23942329,10,3,0.4758932,0.5241068
23942329,10,4,0.8401913,0.1598087
23942329,10,5,0.9532415,0.046758454
23942329,10,6,0.9864761,0.013523851
23942329,10,7,0.8202218,0.17977822
23942329,10,8,0.69913745,0.30086258
23942329,10,9,0.6814381,0.3185619
23942329,10,10,0.92960536,0.070394665
23942329,10,11,0.887009,0.11299098
23942329,10,12,0.69559145,0.30440855
23942329,10,13,0.8307351,0.16926491
23942329,10,14,0.90343696,0.09656304
23942329,10,15,0.74340147,0.25659853
23942329,10,16,0.72684073,0.27315924
23942329,10,17,0.71823657,0.28176343
23942329,10,18,0.42512363,0.57487637
23942329,10,19,0.74750054,0.2524995
23942329,10,20,0.67502224,0.32497776
23942329,10,21,0.80092174,0.19907826
23942329,10,22,0.8129036,0.1870964
23942329,10,23,0.34204388,0.6579561
23942329,10,24,0.17849624,0.82150376
23942329,10,25,0.54984075,0.45015925
23942329,10,26,0.74355817,0.25644186
23942329,10,27,0.796788,0.20321205
23942329,10,28,0.8923698,0.10763021
23942329,10,29,0.429924,0.570076
23942329,10,30,0.8338043,0.1661957
23942329,10,31,0.12516958,0.8748304
23942329,10,32,0.2919122,0.7080878
23942329,10,33,0.9686962,0.031303834
23942329,10,34,0.9824363,0.01756368
23942329,10,35,0.9829051,0.01709489
23942329,10,36,0.9355404,0.0644596
23942329,10,37,0.8661978,0.13380219
23942329,10,38,0.9079954,0.0920046
23942329,10,39,0.37581813,0.62418187
23942329,10,40,0.6402649,0.35973507
23942329,10,41,0.89708,0.102919996
23942329,10,42,0.71266055,0.28733942
23942329,11,1,0.9504503,0.049549684
23942329,11,2,0.8312778,0.16872221
23942329,11,3,0.8355851,0.16441491
23942329,11,4,0.9863569,0.013643077
23942329,11,5,0.9960255,0.003974487
23942329,11,6,0.98739743,0.012602554
23942329,11,7,0.87693095,0.12306902
23942329,11,8,0.93932456,0.060675457
23942329,11,9,0.9619273,0.03807269
23942329,11,10,0.77152383,0.2284762
23942329,11,11,0.97324014,0.026759878
23942329,11,12,0.75484437,0.24515563
23942329,11,13,0.5867739,0.41322613
23942329,11,14,0.77360713,0.22639288
23942329,11,15,0.43673646,0.56326354
23942329,11,16,0.88912344,0.11087655
23942329,11,17,0.886063,0.113937035
23942329,11,18,0.94879705,0.051202945
23942329,11,19,0.89141893,0.10858107
23942329,11,20,0.45598847,0.54401153
23942329,11,21,0.73543084,0.2645692
23942329,11,22,0.9462762,0.05372383
23942329,11,23,0.6814189,0.31858107
23942329,11,24,0.7252675,0.2747325
23942329,11,25,0.14741725,0.85258275
23942329,11,26,0.6580801,0.34191987
23942329,11,27,0.05101478,0.9489852
23942329,11,28,0.5054085,0.4945915
23942329,12,1,0.9449449,0.055055093
23942329,12,2,0.8582041,0.14179587
23942329,12,3,0.9876376,0.012362423
23942329,12,4,0.96233445,0.037665546
23942329,12,5,0.9413361,0.058663886
23942329,12,6,0.99469197,0.0053080446
23942329,12,7,0.9752055,0.024794493
23942329,12,8,0.9610363,0.038963687
23942329,12,9,0.977558,0.022441953
23942329,12,10,0.9886937,0.011306262
23942329,12,11,0.95152456,0.04847545
23942329,12,12,0.97796446,0.022035522
23942329,12,13,0.9869965,0.013003546
23942329,12,14,0.94470483,0.05529517
23942329,12,15,0.90173334,0.09826666
23942329,12,16,0.9338426,0.0661574
23942329,12,17,0.38494587,0.61505413
23942329,12,18,0.5744865,0.42551354
23942329,12,19,0.91120744,0.08879255
23942329,12,20,0.77317363,0.22682637
23942329,12,21,0.95480007,0.04519992
23942329,12,22,0.8920787,0.1079213
23942329,12,23,0.86498153,0.1350185
23942329,12,24,0.6270567,0.3729433
23942329,12,25,0.7385855,0.26141453
23942329,12,26,0.8338627,0.1661373
23942329,12,27,0.6015065,0.39849356
23942329,13,1,0.83003646,0.16996355
23942329,13,2,0.9628631,0.037136924
23942329,13,3,0.9316164,0.068383545
23942329,13,4,0.9701103,0.029889684
23942329,13,5,0.93450356,0.06549643
23942329,13,6,0.9789207,0.021079285
23942329,13,7,0.9349004,0.0650996
23942329,13,8,0.96496177,0.035038263
23942329,13,9,0.9452396,0.054760423
23942329,13,10,0.79327893,0.2067211
23942329,13,11,0.97989774,0.020102292
23942329,13,12,0.7777301,0.22226986
23942329,13,13,0.71700686,0.28299314
23942329,13,14,0.92082703,0.07917298
23942329,13,15,0.8187745,0.18122548
23942329,13,16,0.9274437,0.07255632
23942329,13,17,0.763914,0.23608601
23942329,13,18,0.9425381,0.05746189
23942329,13,19,0.5408431,0.45915687
23942329,13,20,0.87173843,0.12826157
23942329,13,21,0.77804863,0.22195138
23942329,13,22,0.90141964,0.09858033
23942329,13,23,0.9069568,0.0930432
23942329,13,24,0.90203327,0.09796673
23942329,13,25,0.13765311,0.8623469
23942329,13,26,0.6094458,0.39055416
23942329,13,27,0.0940907,0.9059093
23942329,13,28,0.6943686,0.30563143
23942329,14,1,0.9674751,0.032524906
23942329,14,2,0.8288575,0.17114252
23942329,14,3,0.8942204,0.105779566
23942329,14,4,0.9060518,0.0939482
23942329,14,5,0.6922606,0.30773935
23942329,14,6,0.69901824,0.3009818
23942329,14,7,0.72282624,0.2771738
23942329,14,8,0.5583753,0.4416247
23942329,14,9,0.929471,0.07052896
23942329,14,10,0.9535897,0.046410326
23942329,14,11,0.9453008,0.054699194
23942329,14,12,0.9196247,0.080375336
23942329,14,13,0.9578906,0.04210937
23942329,14,14,0.9531321,0.046867885
23942329,14,15,0.96458596,0.035414036
23942329,14,16,0.91496176,0.08503824
23942329,14,17,0.7744564,0.22554363
23942329,14,18,0.90090066,0.099099316
23942329,14,19,0.8953141,0.10468587
